"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1913785,"ELBilling","PBI","PBI","CHI","AC","MAEC690144","HMMU6423360",1302,6,"YST","YARD STORAGE CHARGES","E",35,210,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007018","052522-SDS","HDMUSELM15092200","HII",4/7/2022,"1619",4/12/2022,4/12/2022,"2359","2359",4/12/2022,"1030",4/12/2022,"GLO4","GLO4",4/12/2022,"","DELCOIL",4/8/2022,14,4/20/2022,0,0,0,0,0,0,0,0,3/25/2022,5/25/2022,,"14549645"
1913786,"ELBilling","PBI","PBI","CHI","AC","POCZ401971","HMMU6451830",1345,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007019","SDS","HDMUSELM54883700","HII",4/10/2022,"0649",5/12/2022,5/12/2022,"0000","2359",5/12/2022,"1000",5/31/2022,"GLO4","GLO4",5/31/2022,"","DELCOIL",4/10/2022,14,4/23/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14561291"
1913787,"ELBilling","PBI","PBI","CHI","AC","DCHZ407865","HMMU6454232",1403,32,"YST","YARD STORAGE CHARGES","E",35,1120,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007020","SDS","HDMUSELM18530800","HII",4/9/2022,"2212",5/10/2022,5/10/2022,"2359","2359",5/10/2022,"1111",5/11/2022,"GLO4","GLO4",5/11/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549458"
1913788,"ELBilling","PBI","PBI","CHI","AC","DCLZ416675","HMMU6461843",1428,35,"YST","YARD STORAGE CHARGES","E",35,1225,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007022","SDS","HDMUSELM02719900","HII",4/9/2022,"0351",5/12/2022,5/13/2022,"0000","2359",5/13/2022,"1945",5/18/2022,"GLO4","GLO4",5/18/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549699"
1913789,"ELBilling","PBI","PBI","CHI","AC","APMZ422169","KOCU4025786",1445,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007030","SDS","HDMUSELM33066000","HII",4/9/2022,"1704",5/11/2022,5/11/2022,"2359","2359",5/11/2022,"0730",5/11/2022,"GLO4","GLO4",5/11/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549656"
1913790,"ELBilling","PBI","PBI","CHI","AC","NEDZ403190","KOCU4034514",1437,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007032","SDS","HDMUSELM15092200","HII",4/9/2022,"1443",5/11/2022,5/11/2022,"2359","2359",5/11/2022,"1000",5/12/2022,"GLO4","GLO4",5/12/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549644"
1913791,"ELBilling","PBI","PBI","CHI","AC","OESZ801717","KOCU4051152",1407,32,"YST","YARD STORAGE CHARGES","E",35,1120,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007035","SDS","HDMUSELM15092200","HII",4/9/2022,"1855",5/10/2022,5/10/2022,"2359","2359",5/10/2022,"0925",5/11/2022,"GLO4","GLO4",5/11/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549643"
1913792,"ELBilling","PBI","PBI","CHI","AC","DCLZ416977","KOCU4088207",1441,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007039","SDS","HDMUSELM06583000","HII",4/9/2022,"1615",5/11/2022,5/11/2022,"2359","2359",5/11/2022,"1230",5/12/2022,"GLO4","GLO4",5/12/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14561283"
1913793,"ELBilling","PBI","PBI","CHI","AC","APMZ422433","KOCU4098416",1446,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007041","SDS","HDMUSELM18530800","HII",4/9/2022,"1326",5/11/2022,5/11/2022,"2359","2359",5/11/2022,"0700",5/11/2022,"GLO4","GLO4",5/11/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549457"
1913794,"ELBilling","PBI","PBI","CHI","AC","DCSZ400860","KOCU4114902",1420,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007044","SDS","HDMUSELM02719900","HII",4/9/2022,"0003",5/10/2022,5/11/2022,"2359","2359",5/11/2022,"1230",5/12/2022,"GLO4","GLO4",5/12/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549698"
1913795,"ELBilling","PBI","PBI","CHI","AC","DCHZ700447","KOCU4129754",1341,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007045","SDS","HDMUSELM60396000","HII",4/9/2022,"1742",5/11/2022,5/11/2022,"2359","2359",5/11/2022,"1000",5/12/2022,"GLO4","GLO4",5/12/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549662"
1913796,"ELBilling","PBI","PBI","CHI","AC","HDMZ408247","KOCU4130797",1303,10,"YST","YARD STORAGE CHARGES","E",35,350,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007046","051622-SDS","HDMUSELM31249100","HII",4/7/2022,"1922",4/16/2022,4/16/2022,"0000","2359",4/16/2022,"0730",4/19/2022,"GLO4","GLO4",4/19/2022,"","DELCOIL",4/8/2022,14,4/20/2022,0,0,0,0,0,0,0,0,3/25/2022,5/17/2022,,"14549667"
1913797,"ELBilling","PBI","PBI","CHI","AC","TCLZ407773","KOCU4158794",1303,6,"YST","YARD STORAGE CHARGES","E",35,210,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007049","052522-SDS","HDMUSELM02719900","HII",4/7/2022,"1530",4/12/2022,4/12/2022,"0000","2359",4/12/2022,"1430",4/16/2022,"GLO4","GLO4",4/16/2022,"","DELCOIL",4/8/2022,14,4/20/2022,0,0,0,0,0,0,0,0,3/25/2022,5/25/2022,,"14549697"
1913798,"ELBilling","PBI","PBI","CHI","AC","MSCZ432553","KOCU4182126",1448,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007053","SDS","HDMUSELM84127100","HII",4/9/2022,"1223",5/11/2022,5/11/2022,"2359","2359",5/11/2022,"1400",5/13/2022,"GLO4","GLO4",5/13/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549677"
1913799,"ELBilling","PBI","PBI","CHI","AC","MSCZ432415","KOCU4190137",1359,38,"YST","YARD STORAGE CHARGES","E",35,1330,"","UP -GLOBAL 4 (I206)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007055","SDS","HDMUSELM64836500","HII",4/13/2022,"1023",5/20/2022,5/20/2022,"2359","2359",5/20/2022,"1600",5/27/2022,"GLO4","GLO4",5/27/2022,"","DELCOIL",4/13/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14569037"
1913800,"ELBilling","PBI","PBI","CHI","AC","EMCZ245419","KOCU4202855",1440,33,"YST","YARD STORAGE CHARGES","E",35,1155,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007056","SDS","HDMUSELM84127100","HII",4/12/2022,"2007",5/14/2022,5/14/2022,"0000","2359",5/14/2022,"1430",5/17/2022,"GLO4","GLO4",5/17/2022,"","DELCOIL",4/10/2022,14,4/25/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14549676"
1913801,"ELBilling","PBI","PBI","CHI","AC","MAEC628344","KOCU4212236",1250,1,"YST","YARD STORAGE CHARGES","E",35,35,"","UP -GLOBAL 4 (I206)","UNIELIL","UNIS ELWOOD","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0007059","SDS","HDMUSZPM47294900","HII",5/2/2022,"1544",5/27/2022,5/27/2022,"2359","2359",5/27/2022,"0300",6/1/2022,"GLO4","GLO4",6/1/2022,"","DELCOIL",4/30/2022,14,5/15/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14631703"
1913802,"ELBilling","PBI","PBI","CHI","AC","EMCZ240651","KOCU5171390",1126,1,"YST","YARD STORAGE CHARGES","E",35,35,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005003","SDS","HDMUSELM02958400","HII",4/27/2022,"2151",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"1500",,"","",,"","DELCOIL",4/27/2022,14,5/10/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14601533"
1913804,"ELBilling","PBI","PBI","CHI","AC","DCLZ406912","KOCU5193362",1127,1,"YST","YARD STORAGE CHARGES","E",35,35,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005006","SDS","HDMUSELM10283800","HII",4/27/2022,"1849",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"2330",,"","",,"","DELCOIL",4/27/2022,14,5/10/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14601539"
1913808,"ELBilling","PBI","PBI","CHI","AC","PONZ456511","TCNU5081633",1652,3,"YST","YARD STORAGE CHARGES","E",35,105,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005011","051622-SDS","HDMUSELM10283800","HII",4/16/2022,"2257",4/18/2022,4/18/2022,"0000","2359",4/18/2022,"0700",4/18/2022,"GLO4","GLO4",4/18/2022,"","DELCOIL",4/17/2022,14,4/29/2022,0,0,0,0,0,0,0,0,3/25/2022,5/17/2022,,"14589331"
1913809,"ELBilling","PBI","PBI","CHI","AC","DCHZ407709","TCNU7317306",1128,1,"YST","YARD STORAGE CHARGES","E",35,35,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005012","SDS","HDMUSELM04612300","HII",4/27/2022,"2044",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"2330",,"","",,"","DELCOIL",4/27/2022,14,5/10/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14611709"
1913810,"ELBilling","PBI","PBI","CHI","AC","DCNZ400117","TCNU7632782",1129,1,"YST","YARD STORAGE CHARGES","E",35,35,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005013","SDS","HDMUSELM07674000","HII",4/27/2022,"2113",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"1111",5/27/2022,"GLO4","GLO4",5/27/2022,"","DELCOIL",4/27/2022,14,5/10/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14601613"
1913812,"ELBilling","PBI","PBI","CHI","AC","DCNZ415328","TCNU9739960",1129,1,"YST","YARD STORAGE CHARGES","E",35,35,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005014","SDS","HDMUSELM04612300","HII",4/27/2022,"1946",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"0830",,"YARIL","",,"","DELCOIL",4/27/2022,14,5/10/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14601612"
1913813,"ELBilling","PBI","PBI","CHI","AC","DCLZ416544","TGBU6475056",1130,30,"YST","YARD STORAGE CHARGES","E",35,1050,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005015","SDS","HDMUSELM32086600","HII",4/27/2022,"2215",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"1930",,"","",,"","DELCOIL",4/27/2022,14,5/10/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14601534"
1913815,"ELBilling","PBI","PBI","CHI","AC","TCLZ408251","TLLU5840197",1131,30,"YST","YARD STORAGE CHARGES","E",35,1050,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0005018","SDS","HDMUSELM56288201","HII",4/27/2022,"1723",5/26/2022,5/26/2022,"2359","2359",5/26/2022,"0900",6/1/2022,"GLO4","GLO4",6/1/2022,"","DELCOIL",4/27/2022,14,5/10/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14601535"
1913817,"ELBilling","PBI","PBI","CHI","AC","POCZ401000","GAOU6182813",1304,7,"YST","YARD STORAGE CHARGES","E",35,245,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0006923","052522-SDS","HDMUSELM15092200","HII",4/7/2022,"1054",4/12/2022,4/13/2022,"0000","2359",4/13/2022,"0230",4/15/2022,"GLO4","GLO4",4/15/2022,"","DELCOIL",4/8/2022,14,4/20/2022,0,0,0,0,0,0,0,0,3/25/2022,5/25/2022,,"14549653"
1913818,"ELBilling","PBI","PBI","CHI","AC","DCLZ701443","GCXU5013934",1305,10,"YST","YARD STORAGE CHARGES","E",35,350,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0006931","051622-SDS","HDMUSELM15092200","HII",4/7/2022,"2028",4/16/2022,4/16/2022,"0000","2359",4/16/2022,"0700",4/18/2022,"GLO4","GLO4",4/18/2022,"","DELCOIL",4/8/2022,14,4/20/2022,0,0,0,0,0,0,0,0,3/25/2022,5/17/2022,,"14549651"
1913819,"ELBilling","PBI","PBI","CHI","AC","CCLZ441415","GCXU5020208",1432,35,"YST","YARD STORAGE CHARGES","E",35,1225,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0006932","SDS","HDMUSELM27170700","HII",4/9/2022,"1903",5/13/2022,5/13/2022,"0000","2359",5/13/2022,"2015",5/17/2022,"GLO4","GLO4",5/17/2022,"","DELCOIL",4/10/2022,14,4/22/2022,0,0,0,0,0,0,0,0,3/25/2022,,,"14552590"
1913820,"ELBilling","PBI","PBI","CHI","AC","DCLZ415884","KOCU4578863",1611,32,"YST","YARD STORAGE CHARGES","E",35,1120,"","UP -GLOBAL 4 (I206)","NEOELW","NEOVIA LOGISTICS - A64","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0003495","SDS","HDMUSZPM38909600","HII",4/5/2022,"1832",4/2/2022,5/6/2022,"0000","2359",5/6/2022,"0500",5/10/2022,"GLO4","GLO4",5/10/2022,"","DELCOIL",4/3/2022,14,4/18/2022,0,0,0,0,0,0,0,0,3/28/2022,6/3/2022,,"14503119"
1913827,"ELBilling","PBI","PBI","SAV","AC","HDMZ405719","HASU5064977",1444,10,"YST","YARD STORAGE CHARGES","E",40,400,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312255","","216125671","MSK",4/7/2022,"1523",4/16/2022,4/16/2022,"2359","2359",4/16/2022,"2300",4/28/2022,"GAPORT","GAPORT",4/28/2022,"","OTDLOGA",4/7/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913828,"ELBilling","PBI","PBI","SAV","AC","HDMZ502866","HASU5121439",1431,12,"YST","YARD STORAGE CHARGES","E",40,480,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312255","","216125671","MSK",4/7/2022,"1348",4/18/2022,4/20/2022,"2359","2359",4/20/2022,"2300",5/3/2022,"GAPORT","GAPORT",5/3/2022,"","OTDLOGA",4/7/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913829,"ELBilling","PBI","PBI","SAV","AC","DCNZ508214","MRKU3381732",1108,5,"YST","YARD STORAGE CHARGES","E",40,200,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312255","","216125671","MSK",4/7/2022,"1546",4/8/2022,4/11/2022,"2359","2359",4/11/2022,"1600",4/22/2022,"GAPORT","GAPORT",4/22/2022,"","OTDLOGA",4/7/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/31/2022,4/15/2022,5/5/2022,""
1913830,"ELBilling","PBI","PBI","SAV","AC","MSCZ411841","MRKU3894843",1641,5,"YST","YARD STORAGE CHARGES","E",40,200,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312255","","216125671","MSK",4/7/2022,"1557",4/11/2022,4/11/2022,"2359","2359",4/11/2022,"1533",4/22/2022,"GAPORT","GAPORT",4/22/2022,"","OTDLOGA",4/7/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/31/2022,4/15/2022,5/5/2022,""
1913832,"ELBilling","PBI","PBI","SAV","AC","TRKZ428907","MSKU1338282",1636,5,"YST","YARD STORAGE CHARGES","E",40,200,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312255","","216125671","MSK",4/7/2022,"1706",4/11/2022,4/26/2022,"2359","2359",4/26/2022,"1200",5/3/2022,"GAPORT","GAPORT",5/3/2022,"","OTDLOGA",4/7/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913835,"ELBilling","PBI","PBI","SAV","AC","DCLZ408744","SUDU5853073",1639,5,"YST","YARD STORAGE CHARGES","E",40,200,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312255","","216125671","MSK",4/7/2022,"1353",4/8/2022,4/9/2022,"2359","2359",4/9/2022,"0028",4/18/2022,"GAPORT","GAPORT",4/18/2022,"","OTDLOGA",4/7/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/31/2022,4/15/2022,5/5/2022,""
1913836,"ELBilling","PBI","PBI","SAV","AC","NEDZ401291","MRKU4638661",1640,5,"YST","YARD STORAGE CHARGES","E",40,200,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312255","","216125671","MSK",4/7/2022,"1917",4/11/2022,4/11/2022,"2359","2359",4/9/2022,"1600",4/19/2022,"GAPORT","GAPORT",4/19/2022,"","OTDLOGA",4/7/2022,14,4/26/2022,0,0,0,0,0,0,0,0,3/31/2022,4/15/2022,5/5/2022,""
1913837,"ELBilling","PBI","PBI","SAV","AC","HDMZ409975","CAIU4630231",1546,20,"YST","YARD STORAGE CHARGES","E",40,800,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303943","","216517271","MSK",4/9/2022,"1117",4/28/2022,4/28/2022,"2359","2359",4/28/2022,"2300",5/10/2022,"GAPORT","GAPORT",5/10/2022,"","OTDLOGA",4/12/2022,14,4/27/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913838,"ELBilling","PBI","PBI","SAV","AC","FLXZ405479","MRKU4281764",1024,20,"YST","YARD STORAGE CHARGES","E",40,800,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303943","","216517271","MSK",4/9/2022,"1520",4/28/2022,4/29/2022,"2359","2359",4/29/2022,"0100",5/5/2022,"GAPORT","GAPORT",5/5/2022,"","OTDLOGA",4/12/2022,14,4/27/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913839,"ELBilling","PBI","PBI","SAV","AC","FLTZ407492","SUDU6604310",741,20,"YST","YARD STORAGE CHARGES","E",40,800,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303943","","216517271","MSK",4/13/2022,"1936",5/2/2022,5/2/2022,"2359","2359",5/2/2022,"0400",5/14/2022,"GAPORT","GAPORT",5/14/2022,"","OTDLOGA",4/13/2022,14,5/2/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913841,"ELBilling","PBI","PBI","SAV","AC","PONZ456025","MRSU5012079",1149,17,"YST","YARD STORAGE CHARGES","E",40,680,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303943","","216517271","MSK",4/13/2022,"2110",4/29/2022,4/29/2022,"2359","2359",4/29/2022,"1800",5/3/2022,"GAPORT","GAPORT",5/3/2022,"","OTDLOGA",4/13/2022,14,5/2/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913843,"ELBilling","PBI","PBI","SAV","AC","DFLZ402444","MSKU0324659",1146,17,"YST","YARD STORAGE CHARGES","E",40,680,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303947","","216720266","MSK",4/13/2022,"1638",4/29/2022,5/2/2022,"2359","2359",5/2/2022,"2300",,"","",,"","OTDLOGA",4/13/2022,14,5/2/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913844,"ELBilling","PBI","PBI","SAV","AC","HDMZ404007","MSKU1752029",1147,17,"YST","YARD STORAGE CHARGES","E",40,680,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303915","","216037228","MSK",4/13/2022,"1655",4/29/2022,4/29/2022,"2359","2359",4/29/2022,"1800",5/9/2022,"GAPORT","GAPORT",5/9/2022,"","OTDLOGA",4/13/2022,14,5/2/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913845,"ELBilling","PBI","PBI","SAV","AC","HJCZ145623","MRSU4996349",1117,24,"YST","YARD STORAGE CHARGES","E",40,960,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303915","","216037228","MSK",5/5/2022,"1638",5/4/2022,5/28/2022,"2359","2359",5/28/2022,"2359",6/6/2022,"GAPORT","GAPORT",6/6/2022,"","OTDLOGA",4/13/2022,14,5/24/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913856,"ELBilling","PBI","PBI","SAV","AC","DCLZ400855","SUDU8993905",1148,17,"YST","YARD STORAGE CHARGES","E",40,680,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220303951","","216720312","MSK",4/13/2022,"1533",4/29/2022,4/29/2022,"2359","2359",4/29/2022,"1600",,"","",,"","OTDLOGA",4/13/2022,14,5/2/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913861,"ELBilling","PBI","PBI","SAV","AC","NAPZ423789","MSKU8321949",1020,21,"YST","YARD STORAGE CHARGES","E",40,840,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312274","","216815218","MSK",4/8/2022,"0654",4/28/2022,4/28/2022,"2359","2359",4/28/2022,"1800",5/4/2022,"GAPORT","GAPORT",5/4/2022,"","OTDLOGA",4/7/2022,14,4/27/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
1913862,"ELBilling","PBI","PBI","SAV","AC","APMZ416547","SUDU6760798",1136,19,"YST","YARD STORAGE CHARGES","E",40,760,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHS220312253","","S00645009","MSK",4/8/2022,"1913",4/26/2022,4/27/2022,"2359","2359",4/27/2022,"2300",5/5/2022,"GAPORT","GAPORT",5/5/2022,"","OTDLOGA",4/8/2022,14,4/27/2022,0,0,0,0,0,0,0,0,3/31/2022,,,""
